date,rate
24/11/05,1.000236438
25/11/05,1.000236438
26/11/05,1.000236438
27/11/05,1.000236438
28/11/05,1.000236438
29/11/05,1.000236438
30/11/05,1.000236438
1/12/05,1.000236438
2/12/05,1.000236438
3/12/05,1.000236438
4/12/05,1.000236438
5/12/05,1.000236438
6/12/05,1.000236438
7/12/05,1.000236438
8/12/05,1.000236438
9/12/05,1.000236438
10/12/05,1.000236438
11/12/05,1.000236438
12/12/05,1.000236438
13/12/05,1.000236438
14/12/05,1.000236438
15/12/05,1.000236438
16/12/05,1.000236438
17/12/05,1.000236438
18/12/05,1.000236438
19/12/05,1.000236438
20/12/05,1.000236438
21/12/05,1.000236438
22/12/05,1.000236438
23/12/05,1.000236438
24/12/05,1.000236438
25/12/05,1.000236438
26/12/05,1.000236438
27/12/05,1.000236438
28/12/05,1.000236438
29/12/05,1.000236438
30/12/05,1.000236438
31/12/05,1.000236438
1/1/06,1.000236438
2/1/06,1.000236438
3/1/06,1.000236438
4/1/06,1.000236438
5/1/06,1.000236438
6/1/06,1.000236438
7/1/06,1.000236438
8/1/06,1.000236438
9/1/06,1.000236438
10/1/06,1.000236438
11/1/06,1.000236438
12/1/06,1.000236438
13/1/06,1.000236438
14/1/06,1.000236438
15/1/06,1.000236438
16/1/06,1.000236438
17/1/06,1.000236438
18/1/06,1.000236438
19/1/06,1.000236438
20/1/06,1.000236438
21/1/06,1.000236438
22/1/06,1.000236438
23/1/06,1.000236438
24/1/06,1.000236438
25/1/06,1.000236438
26/1/06,1.000236438
27/1/06,1.000236438
28/1/06,1.000236438
29/1/06,1.000236438
30/1/06,1.000236438
31/1/06,1.000236438
1/2/06,1.000236438
2/2/06,1.000236438
3/2/06,1.000236438
4/2/06,1.000236438
5/2/06,1.000236438
6/2/06,1.000236438
7/2/06,1.000236438
8/2/06,1.000236438
9/2/06,1.000236438
10/2/06,1.000236438
11/2/06,1.000236438
12/2/06,1.000236438
13/2/06,1.000236438
14/2/06,1.000236438
15/2/06,1.000236438
16/2/06,1.000236438
17/2/06,1.000236438
18/2/06,1.000236438
19/2/06,1.000236438
20/2/06,1.000236438
21/2/06,1.000236438
22/2/06,1.000236438
23/2/06,1.000236438
24/2/06,1.000236438
25/2/06,1.000236438
26/2/06,1.000236438
27/2/06,1.000236438
28/2/06,1.000236438
1/3/06,1.000236438
2/3/06,1.000236438
3/3/06,1.000236438
4/3/06,1.000236438
5/3/06,1.000236438
6/3/06,1.000236438
7/3/06,1.000236438
8/3/06,1.000236438
9/3/06,1.000236438
10/3/06,1.000236438
11/3/06,1.000236438
12/3/06,1.000236438
13/3/06,1.000236438
14/3/06,1.000236438
15/3/06,1.000236438
16/3/06,1.000236438
17/3/06,1.000236438
18/3/06,1.000236438
19/3/06,1.000236438
20/3/06,1.000236438
21/3/06,1.000236438
22/3/06,1.000236438
23/3/06,1.000236438
24/3/06,1.000236438
25/3/06,1.000236438
26/3/06,1.000236438
27/3/06,1.000236438
28/3/06,1.000236438
29/3/06,1.000236438
30/3/06,1.000236438
31/3/06,1.000236438
1/4/06,1.00023589
2/4/06,1.00023589
3/4/06,1.00023589
4/4/06,1.00023589
5/4/06,1.00023589
6/4/06,1.00023589
7/4/06,1.00023589
8/4/06,1.00023589
9/4/06,1.00023589
10/4/06,1.00023589
11/4/06,1.00023589
12/4/06,1.00023589
13/4/06,1.00023589
14/4/06,1.00023589
15/4/06,1.00023589
16/4/06,1.00023589
17/4/06,1.00023589
18/4/06,1.00023589
19/4/06,1.00023589
20/4/06,1.00023589
21/4/06,1.00023589
22/4/06,1.00023589
23/4/06,1.00023589
24/4/06,1.00023589
25/4/06,1.00023589
26/4/06,1.00023589
27/4/06,1.00023589
28/4/06,1.00023589
29/4/06,1.00023589
30/4/06,1.00023589
1/5/06,1.00023589
2/5/06,1.00023589
3/5/06,1.00023589
4/5/06,1.00023589
5/5/06,1.00023589
6/5/06,1.00023589
7/5/06,1.00023589
8/5/06,1.00023589
9/5/06,1.00023589
10/5/06,1.00023589
11/5/06,1.00023589
12/5/06,1.00023589
13/5/06,1.00023589
14/5/06,1.00023589
15/5/06,1.00023589
16/5/06,1.00023589
17/5/06,1.00023589
18/5/06,1.00023589
19/5/06,1.00023589
20/5/06,1.00023589
21/5/06,1.00023589
22/5/06,1.00023589
23/5/06,1.00023589
24/5/06,1.00023589
25/5/06,1.00023589
26/5/06,1.00023589
27/5/06,1.00023589
28/5/06,1.00023589
29/5/06,1.00023589
30/5/06,1.00023589
31/5/06,1.00023589
1/6/06,1.00023589
2/6/06,1.00023589
3/6/06,1.00023589
4/6/06,1.00023589
5/6/06,1.00023589
6/6/06,1.00023589
7/6/06,1.00023589
8/6/06,1.00023589
9/6/06,1.00023589
10/6/06,1.00023589
11/6/06,1.00023589
12/6/06,1.00023589
13/6/06,1.00023589
14/6/06,1.00023589
15/6/06,1.00023589
16/6/06,1.00023589
17/6/06,1.00023589
18/6/06,1.00023589
19/6/06,1.00023589
20/6/06,1.00023589
21/6/06,1.00023589
22/6/06,1.00023589
23/6/06,1.00023589
24/6/06,1.00023589
25/6/06,1.00023589
26/6/06,1.00023589
27/6/06,1.00023589
28/6/06,1.00023589
29/6/06,1.00023589
30/6/06,1.00023589
1/7/06,1.000243014
2/7/06,1.000243014
3/7/06,1.000243014
4/7/06,1.000243014
5/7/06,1.000243014
6/7/06,1.000243014
7/7/06,1.000243014
8/7/06,1.000243014
9/7/06,1.000243014
10/7/06,1.000243014
11/7/06,1.000243014
12/7/06,1.000243014
13/7/06,1.000243014
14/7/06,1.000243014
15/7/06,1.000243014
16/7/06,1.000243014
17/7/06,1.000243014
18/7/06,1.000243014
19/7/06,1.000243014
20/7/06,1.000243014
21/7/06,1.000243014
22/7/06,1.000243014
23/7/06,1.000243014
24/7/06,1.000243014
25/7/06,1.000243014
26/7/06,1.000243014
27/7/06,1.000243014
28/7/06,1.000243014
29/7/06,1.000243014
30/7/06,1.000243014
31/7/06,1.000243014
1/8/06,1.000243014
2/8/06,1.000243014
3/8/06,1.000243014
4/8/06,1.000243014
5/8/06,1.000243014
6/8/06,1.000243014
7/8/06,1.000243014
8/8/06,1.000243014
9/8/06,1.000243014
10/8/06,1.000243014
11/8/06,1.000243014
12/8/06,1.000243014
13/8/06,1.000243014
14/8/06,1.000243014
15/8/06,1.000243014
16/8/06,1.000243014
17/8/06,1.000243014
18/8/06,1.000243014
19/8/06,1.000243014
20/8/06,1.000243014
21/8/06,1.000243014
22/8/06,1.000243014
23/8/06,1.000243014
24/8/06,1.000243014
25/8/06,1.000243014
26/8/06,1.000243014
27/8/06,1.000243014
28/8/06,1.000243014
29/8/06,1.000243014
30/8/06,1.000243014
31/8/06,1.000243014
1/9/06,1.000243014
2/9/06,1.000243014
3/9/06,1.000243014
4/9/06,1.000243014
5/9/06,1.000243014
6/9/06,1.000243014
7/9/06,1.000243014
8/9/06,1.000243014
9/9/06,1.000243014
10/9/06,1.000243014
11/9/06,1.000243014
12/9/06,1.000243014
13/9/06,1.000243014
14/9/06,1.000243014
15/9/06,1.000243014
16/9/06,1.000243014
17/9/06,1.000243014
18/9/06,1.000243014
19/9/06,1.000243014
20/9/06,1.000243014
21/9/06,1.000243014
22/9/06,1.000243014
23/9/06,1.000243014
24/9/06,1.000243014
25/9/06,1.000243014
26/9/06,1.000243014
27/9/06,1.000243014
28/9/06,1.000243014
29/9/06,1.000243014
30/9/06,1.000243014
1/10/06,1.000251781
2/10/06,1.000251781
3/10/06,1.000251781
4/10/06,1.000251781
5/10/06,1.000251781
6/10/06,1.000251781
7/10/06,1.000251781
8/10/06,1.000251781
9/10/06,1.000251781
10/10/06,1.000251781
11/10/06,1.000251781
12/10/06,1.000251781
13/10/06,1.000251781
14/10/06,1.000251781
15/10/06,1.000251781
16/10/06,1.000251781
17/10/06,1.000251781
18/10/06,1.000251781
19/10/06,1.000251781
20/10/06,1.000251781
21/10/06,1.000251781
22/10/06,1.000251781
23/10/06,1.000251781
24/10/06,1.000251781
25/10/06,1.000251781
26/10/06,1.000251781
27/10/06,1.000251781
28/10/06,1.000251781
29/10/06,1.000251781
30/10/06,1.000251781
31/10/06,1.000251781
1/11/06,1.000251781
2/11/06,1.000251781
3/11/06,1.000251781
4/11/06,1.000251781
5/11/06,1.000251781
6/11/06,1.000251781
7/11/06,1.000251781
8/11/06,1.000251781
9/11/06,1.000251781
10/11/06,1.000251781
11/11/06,1.000251781
12/11/06,1.000251781
13/11/06,1.000251781
14/11/06,1.000251781
15/11/06,1.000251781
16/11/06,1.000251781
17/11/06,1.000251781
18/11/06,1.000251781
19/11/06,1.000251781
20/11/06,1.000251781
21/11/06,1.000251781
22/11/06,1.000251781
23/11/06,1.000251781
24/11/06,1.000251781
25/11/06,1.000251781
26/11/06,1.000251781
27/11/06,1.000251781
28/11/06,1.000251781
29/11/06,1.000251781
30/11/06,1.000251781
1/12/06,1.000251781
2/12/06,1.000251781
3/12/06,1.000251781
4/12/06,1.000251781
5/12/06,1.000251781
6/12/06,1.000251781
7/12/06,1.000251781
8/12/06,1.000251781
9/12/06,1.000251781
10/12/06,1.000251781
11/12/06,1.000251781
12/12/06,1.000251781
13/12/06,1.000251781
14/12/06,1.000251781
15/12/06,1.000251781
16/12/06,1.000251781
17/12/06,1.000251781
18/12/06,1.000251781
19/12/06,1.000251781
20/12/06,1.000251781
21/12/06,1.000251781
22/12/06,1.000251781
23/12/06,1.000251781
24/12/06,1.000251781
25/12/06,1.000251781
26/12/06,1.000251781
27/12/06,1.000251781
28/12/06,1.000251781
29/12/06,1.000251781
30/12/06,1.000251781
31/12/06,1.000251781
1/1/07,1.000256712
2/1/07,1.000256712
3/1/07,1.000256712
4/1/07,1.000256712
5/1/07,1.000256712
6/1/07,1.000256712
7/1/07,1.000256712
8/1/07,1.000256712
9/1/07,1.000256712
10/1/07,1.000256712
11/1/07,1.000256712
12/1/07,1.000256712
13/1/07,1.000256712
14/1/07,1.000256712
15/1/07,1.000256712
16/1/07,1.000256712
17/1/07,1.000256712
18/1/07,1.000256712
19/1/07,1.000256712
20/1/07,1.000256712
21/1/07,1.000256712
22/1/07,1.000256712
23/1/07,1.000256712
24/1/07,1.000256712
25/1/07,1.000256712
26/1/07,1.000256712
27/1/07,1.000256712
28/1/07,1.000256712
29/1/07,1.000256712
30/1/07,1.000256712
31/1/07,1.000256712
1/2/07,1.000256712
2/2/07,1.000256712
3/2/07,1.000256712
4/2/07,1.000256712
5/2/07,1.000256712
6/2/07,1.000256712
7/2/07,1.000256712
8/2/07,1.000256712
9/2/07,1.000256712
10/2/07,1.000256712
11/2/07,1.000256712
12/2/07,1.000256712
13/2/07,1.000256712
14/2/07,1.000256712
15/2/07,1.000256712
16/2/07,1.000256712
17/2/07,1.000256712
18/2/07,1.000256712
19/2/07,1.000256712
20/2/07,1.000256712
21/2/07,1.000256712
22/2/07,1.000256712
23/2/07,1.000256712
24/2/07,1.000256712
25/2/07,1.000256712
26/2/07,1.000256712
27/2/07,1.000256712
28/2/07,1.000256712
1/3/07,1.000256712
2/3/07,1.000256712
3/3/07,1.000256712
4/3/07,1.000256712
5/3/07,1.000256712
6/3/07,1.000256712
7/3/07,1.000256712
8/3/07,1.000256712
9/3/07,1.000256712
10/3/07,1.000256712
11/3/07,1.000256712
12/3/07,1.000256712
13/3/07,1.000256712
14/3/07,1.000256712
15/3/07,1.000256712
16/3/07,1.000256712
17/3/07,1.000256712
18/3/07,1.000256712
19/3/07,1.000256712
20/3/07,1.000256712
21/3/07,1.000256712
22/3/07,1.000256712
23/3/07,1.000256712
24/3/07,1.000256712
25/3/07,1.000256712
26/3/07,1.000256712
27/3/07,1.000256712
28/3/07,1.000256712
29/3/07,1.000256712
30/3/07,1.000256712
31/3/07,1.000256712
1/4/07,1.000256712
2/4/07,1.000256712
3/4/07,1.000256712
4/4/07,1.000256712
5/4/07,1.000256712
6/4/07,1.000256712
7/4/07,1.000256712
8/4/07,1.000256712
9/4/07,1.000256712
10/4/07,1.000256712
11/4/07,1.000256712
12/4/07,1.000256712
13/4/07,1.000256712
14/4/07,1.000256712
15/4/07,1.000256712
16/4/07,1.000256712
17/4/07,1.000256712
18/4/07,1.000256712
19/4/07,1.000256712
20/4/07,1.000256712
21/4/07,1.000256712
22/4/07,1.000256712
23/4/07,1.000256712
24/4/07,1.000256712
25/4/07,1.000256712
26/4/07,1.000256712
27/4/07,1.000256712
28/4/07,1.000256712
29/4/07,1.000256712
30/4/07,1.000256712
1/5/07,1.000256712
2/5/07,1.000256712
3/5/07,1.000256712
4/5/07,1.000256712
5/5/07,1.000256712
6/5/07,1.000256712
7/5/07,1.000256712
8/5/07,1.000256712
9/5/07,1.000256712
10/5/07,1.000256712
11/5/07,1.000256712
12/5/07,1.000256712
13/5/07,1.000256712
14/5/07,1.000256712
15/5/07,1.000256712
16/5/07,1.000256712
17/5/07,1.000256712
18/5/07,1.000256712
19/5/07,1.000256712
20/5/07,1.000256712
21/5/07,1.000256712
22/5/07,1.000256712
23/5/07,1.000256712
24/5/07,1.000256712
25/5/07,1.000256712
26/5/07,1.000256712
27/5/07,1.000256712
28/5/07,1.000256712
29/5/07,1.000256712
30/5/07,1.000256712
31/5/07,1.000256712
1/6/07,1.000256712
2/6/07,1.000256712
3/6/07,1.000256712
4/6/07,1.000256712
5/6/07,1.000256712
6/6/07,1.000256712
7/6/07,1.000256712
8/6/07,1.000256712
9/6/07,1.000256712
10/6/07,1.000256712
11/6/07,1.000256712
12/6/07,1.000256712
13/6/07,1.000256712
14/6/07,1.000256712
15/6/07,1.000256712
16/6/07,1.000256712
17/6/07,1.000256712
18/6/07,1.000256712
19/6/07,1.000256712
20/6/07,1.000256712
21/6/07,1.000256712
22/6/07,1.000256712
23/6/07,1.000256712
24/6/07,1.000256712
25/6/07,1.000256712
26/6/07,1.000256712
27/6/07,1.000256712
28/6/07,1.000256712
29/6/07,1.000256712
30/6/07,1.000256712
1/7/07,1.000256712
2/7/07,1.000256712
3/7/07,1.000256712
4/7/07,1.000256712
5/7/07,1.000256712
6/7/07,1.000256712
7/7/07,1.000256712
8/7/07,1.000256712
9/7/07,1.000256712
10/7/07,1.000256712
11/7/07,1.000256712
12/7/07,1.000256712
13/7/07,1.000256712
14/7/07,1.000256712
15/7/07,1.000256712
16/7/07,1.000256712
17/7/07,1.000256712
18/7/07,1.000256712
19/7/07,1.000256712
20/7/07,1.000256712
21/7/07,1.000256712
22/7/07,1.000256712
23/7/07,1.000256712
24/7/07,1.000256712
25/7/07,1.000256712
26/7/07,1.000256712
27/7/07,1.000256712
28/7/07,1.000256712
29/7/07,1.000256712
30/7/07,1.000256712
31/7/07,1.000256712
1/8/07,1.000256712
2/8/07,1.000256712
3/8/07,1.000256712
4/8/07,1.000256712
5/8/07,1.000256712
6/8/07,1.000256712
7/8/07,1.000256712
8/8/07,1.000256712
9/8/07,1.000256712
10/8/07,1.000256712
11/8/07,1.000256712
12/8/07,1.000256712
13/8/07,1.000256712
14/8/07,1.000256712
15/8/07,1.000256712
16/8/07,1.000256712
17/8/07,1.000256712
18/8/07,1.000256712
19/8/07,1.000256712
20/8/07,1.000256712
21/8/07,1.000256712
22/8/07,1.000256712
23/8/07,1.000256712
24/8/07,1.000256712
25/8/07,1.000256712
26/8/07,1.000256712
27/8/07,1.000256712
28/8/07,1.000256712
29/8/07,1.000256712
30/8/07,1.000256712
31/8/07,1.000256712
1/9/07,1.000256712
2/9/07,1.000256712
3/9/07,1.000256712
4/9/07,1.000256712
5/9/07,1.000256712
6/9/07,1.000256712
7/9/07,1.000256712
8/9/07,1.000256712
9/9/07,1.000256712
10/9/07,1.000256712
11/9/07,1.000256712
12/9/07,1.000256712
13/9/07,1.000256712
14/9/07,1.000256712
15/9/07,1.000256712
16/9/07,1.000256712
17/9/07,1.000256712
18/9/07,1.000256712
19/9/07,1.000256712
20/9/07,1.000256712
21/9/07,1.000256712
22/9/07,1.000256712
23/9/07,1.000256712
24/9/07,1.000256712
25/9/07,1.000256712
26/9/07,1.000256712
27/9/07,1.000256712
28/9/07,1.000256712
29/9/07,1.000256712
30/9/07,1.000256712
1/10/07,1.000267123
2/10/07,1.000267123
3/10/07,1.000267123
4/10/07,1.000267123
5/10/07,1.000267123
6/10/07,1.000267123
7/10/07,1.000267123
8/10/07,1.000267123
9/10/07,1.000267123
10/10/07,1.000267123
11/10/07,1.000267123
12/10/07,1.000267123
13/10/07,1.000267123
14/10/07,1.000267123
15/10/07,1.000267123
16/10/07,1.000267123
17/10/07,1.000267123
18/10/07,1.000267123
19/10/07,1.000267123
20/10/07,1.000267123
21/10/07,1.000267123
22/10/07,1.000267123
23/10/07,1.000267123
24/10/07,1.000267123
25/10/07,1.000267123
26/10/07,1.000267123
27/10/07,1.000267123
28/10/07,1.000267123
29/10/07,1.000267123
30/10/07,1.000267123
31/10/07,1.000267123
1/11/07,1.000267123
2/11/07,1.000267123
3/11/07,1.000267123
4/11/07,1.000267123
5/11/07,1.000267123
6/11/07,1.000267123
7/11/07,1.000267123
8/11/07,1.000267123
9/11/07,1.000267123
10/11/07,1.000267123
11/11/07,1.000267123
12/11/07,1.000267123
13/11/07,1.000267123
14/11/07,1.000267123
15/11/07,1.000267123
16/11/07,1.000267123
17/11/07,1.000267123
18/11/07,1.000267123
19/11/07,1.000267123
20/11/07,1.000267123
21/11/07,1.000267123
22/11/07,1.000267123
23/11/07,1.000267123
24/11/07,1.000267123
25/11/07,1.000267123
26/11/07,1.000267123
27/11/07,1.000267123
28/11/07,1.000267123
29/11/07,1.000267123
30/11/07,1.000267123
1/12/07,1.000267123
2/12/07,1.000267123
3/12/07,1.000267123
4/12/07,1.000267123
5/12/07,1.000267123
6/12/07,1.000267123
7/12/07,1.000267123
8/12/07,1.000267123
9/12/07,1.000267123
10/12/07,1.000267123
11/12/07,1.000267123
12/12/07,1.000267123
13/12/07,1.000267123
14/12/07,1.000267123
15/12/07,1.000267123
16/12/07,1.000267123
17/12/07,1.000267123
18/12/07,1.000267123
19/12/07,1.000267123
20/12/07,1.000267123
21/12/07,1.000267123
22/12/07,1.000267123
23/12/07,1.000267123
24/12/07,1.000267123
25/12/07,1.000267123
26/12/07,1.000267123
27/12/07,1.000267123
28/12/07,1.000267123
29/12/07,1.000267123
30/12/07,1.000267123
31/12/07,1.000267123
1/1/08,1.000277322
2/1/08,1.000277322
3/1/08,1.000277322
4/1/08,1.000277322
5/1/08,1.000277322
6/1/08,1.000277322
7/1/08,1.000277322
8/1/08,1.000277322
9/1/08,1.000277322
10/1/08,1.000277322
11/1/08,1.000277322
12/1/08,1.000277322
13/1/08,1.000277322
14/1/08,1.000277322
15/1/08,1.000277322
16/1/08,1.000277322
17/1/08,1.000277322
18/1/08,1.000277322
19/1/08,1.000277322
20/1/08,1.000277322
21/1/08,1.000277322
22/1/08,1.000277322
23/1/08,1.000277322
24/1/08,1.000277322
25/1/08,1.000277322
26/1/08,1.000277322
27/1/08,1.000277322
28/1/08,1.000277322
29/1/08,1.000277322
30/1/08,1.000277322
31/1/08,1.000277322
1/2/08,1.000277322
2/2/08,1.000277322
3/2/08,1.000277322
4/2/08,1.000277322
5/2/08,1.000277322
6/2/08,1.000277322
7/2/08,1.000277322
8/2/08,1.000277322
9/2/08,1.000277322
10/2/08,1.000277322
11/2/08,1.000277322
12/2/08,1.000277322
13/2/08,1.000277322
14/2/08,1.000277322
15/2/08,1.000277322
16/2/08,1.000277322
17/2/08,1.000277322
18/2/08,1.000277322
19/2/08,1.000277322
20/2/08,1.000277322
21/2/08,1.000277322
22/2/08,1.000277322
23/2/08,1.000277322
24/2/08,1.000277322
25/2/08,1.000277322
26/2/08,1.000277322
27/2/08,1.000277322
28/2/08,1.000277322
29/2/08,1.000277322
1/3/08,1.000277322
2/3/08,1.000277322
3/3/08,1.000277322
4/3/08,1.000277322
5/3/08,1.000277322
6/3/08,1.000277322
7/3/08,1.000277322
8/3/08,1.000277322
9/3/08,1.000277322
10/3/08,1.000277322
11/3/08,1.000277322
12/3/08,1.000277322
13/3/08,1.000277322
14/3/08,1.000277322
15/3/08,1.000277322
16/3/08,1.000277322
17/3/08,1.000277322
18/3/08,1.000277322
19/3/08,1.000277322
20/3/08,1.000277322
21/3/08,1.000277322
22/3/08,1.000277322
23/3/08,1.000277322
24/3/08,1.000277322
25/3/08,1.000277322
26/3/08,1.000277322
27/3/08,1.000277322
28/3/08,1.000277322
29/3/08,1.000277322
30/3/08,1.000277322
31/3/08,1.000277322
1/4/08,1.000292077
2/4/08,1.000292077
3/4/08,1.000292077
4/4/08,1.000292077
5/4/08,1.000292077
6/4/08,1.000292077
7/4/08,1.000292077
8/4/08,1.000292077
9/4/08,1.000292077
10/4/08,1.000292077
11/4/08,1.000292077
12/4/08,1.000292077
13/4/08,1.000292077
14/4/08,1.000292077
15/4/08,1.000292077
16/4/08,1.000292077
17/4/08,1.000292077
18/4/08,1.000292077
19/4/08,1.000292077
20/4/08,1.000292077
21/4/08,1.000292077
22/4/08,1.000292077
23/4/08,1.000292077
24/4/08,1.000292077
25/4/08,1.000292077
26/4/08,1.000292077
27/4/08,1.000292077
28/4/08,1.000292077
29/4/08,1.000292077
30/4/08,1.000292077
1/5/08,1.000292077
2/5/08,1.000292077
3/5/08,1.000292077
4/5/08,1.000292077
5/5/08,1.000292077
6/5/08,1.000292077
7/5/08,1.000292077
8/5/08,1.000292077
9/5/08,1.000292077
10/5/08,1.000292077
11/5/08,1.000292077
12/5/08,1.000292077
13/5/08,1.000292077
14/5/08,1.000292077
15/5/08,1.000292077
16/5/08,1.000292077
17/5/08,1.000292077
18/5/08,1.000292077
19/5/08,1.000292077
20/5/08,1.000292077
21/5/08,1.000292077
22/5/08,1.000292077
23/5/08,1.000292077
24/5/08,1.000292077
25/5/08,1.000292077
26/5/08,1.000292077
27/5/08,1.000292077
28/5/08,1.000292077
29/5/08,1.000292077
30/5/08,1.000292077
31/5/08,1.000292077
1/6/08,1.000292077
2/6/08,1.000292077
3/6/08,1.000292077
4/6/08,1.000292077
5/6/08,1.000292077
6/6/08,1.000292077
7/6/08,1.000292077
8/6/08,1.000292077
